STCNTYBR,RSSDID,DEPSUMBR,county_rank,perc_deposits
17049,408147,16115,11.0,1.1
17049,601041,58973,7.0,3.9
17049,659341,30892,9.0,2.1
17049,723112,109648,6.0,7.3
17049,762447,57126,8.0,3.8
17049,771140,313523,2.0,20.9
17049,773247,389994,1.0,26.0
17049,790271,224915,3.0,15.0
17049,922344,20123,10.0,1.3
17051,137447,187705,1.0,49.2
17051,169653,27020,7.0,7.1
17051,207041,33170,3.0,8.7
17051,426141,28088,5.0,7.4
17051,486248,27021,6.0,7.1
17051,659341,31916,4.0,8.4
17051,773247,46363,2.0,12.2
17053,416245,72750,2.0,16.8
17053,426534,56452,6.0,13.0
17053,652445,103672,1.0,23.9
17053,654542,69117,4.0,15.9
17053,666844,72247,3.0,16.6
17053,932633,59956,5.0,13.8
17055,3971,49491,5.0,8.3
17055,169653,35797,8.0,6.0
17055,233031,36516,7.0,6.1
17055,270148,104709,2.0,17.5
17055,375043,31003,9.0,5.2
17055,480228,56607,4.0,9.5
17055,502849,165003,1.0,27.7
17055,504713,45656,6.0,7.7
17055,656742,11401,10.0,1.9
17055,2847085,60467,3.0,10.1
17057,187648,15933,12.0,1.7
17057,371849,1473,14.0,0.2
17057,411549,43942,7.0,4.6
17057,451965,313881,1.0,33.2
17057,510938,167269,2.0,17.7
17057,601032,24035,8.0,2.5
17057,609832,54204,5.0,5.7
17057,760434,85899,4.0,9.1
17057,825146,11015,13.0,1.2
17057,851631,17687,11.0,1.9
17057,940731,21532,10.0,2.3
17057,976534,112610,3.0,11.9
17057,1222948,53953,6.0,5.7
17057,2949710,21731,9.0,2.3
17059,502849,75546,1.0,68.2
17059,635840,35287,2.0,31.8
17061,35842,12096,6.0,4.2
17061,439338,56142,2.0,19.4
17061,477648,18391,5.0,6.4
17061,613343,40898,4.0,14.1
17061,922344,46877,3.0,16.2
17061,1001648,115159,1.0,39.8
17063,19730,249099,1.0,22.7
17063,75633,60870,6.0,5.5
17063,426534,24897,10.0,2.3
17063,457547,72517,5.0,6.6
17063,715144,237966,2.0,21.7
17063,765046,59854,7.0,5.4
17063,771878,34026,8.0,3.1
17063,852218,22121,11.0,2.0
17063,856243,13051,13.0,1.2
17063,873679,20343,12.0,1.9
17063,899370,30219,9.0,2.7
17063,1007846,184072,3.0,16.7
17063,1842065,89977,4.0,8.2
17065,375043,143101,1.0,71.9
17065,502849,56038,2.0,28.1
17067,344647,38550,4.0,7.5
17067,419947,33355,5.0,6.4
17067,428631,187808,1.0,36.3
17067,593940,7192,10.0,1.4
17067,624246,9350,8.0,1.8
17067,642549,12119,7.0,2.3
17067,783349,28889,6.0,5.6
17067,807946,8779,9.0,1.7
17067,879644,39944,3.0,7.7
17067,953535,151265,2.0,29.2
17069,360843,58633,1.0,100.0
17071,306337,15445,4.0,7.8
17071,593940,59015,2.0,29.8
17071,708379,12265,5.0,6.2
17071,709143,25468,3.0,12.8
17071,749943,86036,1.0,43.4
17073,412751,739,13.0,0.1
17073,451965,94626,6.0,7.5
17073,519070,57109,10.0,4.6
17073,535940,75493,7.0,6.0
17073,653433,45317,11.0,3.6
17073,656779,63301,9.0,5.0
17073,747846,16446,12.0,1.3
17073,823133,142616,4.0,11.4
17073,855741,237640,1.0,18.9
17073,890742,73464,8.0,5.9
17073,931038,172291,2.0,13.7
17073,933041,165431,3.0,13.2
17073,987231,110081,5.0,8.8
17075,41937,42558,9.0,4.8
17075,193649,202615,2.0,22.9
17075,316934,43436,8.0,4.9
17075,403870,211223,1.0,23.9
17075,583745,17769,12.0,2.0
17075,623445,34171,10.0,3.9
17075,640143,60500,4.0,6.8
17075,687830,52414,6.0,5.9
17075,738143,59954,5.0,6.8
17075,771047,46030,7.0,5.2
17075,980438,7521,13.0,0.9
17075,994770,23623,11.0,2.7
17075,1007930,82818,3.0,9.4
17077,3971,11749,11.0,1.3
17077,141341,173048,2.0,18.8
17077,169653,34392,9.0,3.7
17077,208244,142431,3.0,15.4
17077,233031,127508,4.0,13.8
17077,303747,59068,5.0,6.4
17077,338646,0,13.0,0.0
17077,412751,750,12.0,0.1
17077,478140,35560,8.0,3.9
17077,502849,21816,10.0,2.4
17077,698546,43695,7.0,4.7
17077,719441,219865,1.0,23.8
17077,858443,52661,6.0,5.7
17079,326344,197774,1.0,71.0
17079,363442,15110,3.0,5.4
17079,693345,10025,4.0,3.6
17079,771140,55636,2.0,20.0
17081,3971,13546,8.0,2.2
17081,208244,74722,3.0,12.1
17081,256049,8327,9.0,1.3
17081,273840,143923,2.0,23.3
17081,375043,167156,1.0,27.0
17081,412751,1306,10.0,0.2
17081,480228,55764,6.0,9.0
17081,502849,26083,7.0,4.2
17081,504713,65336,4.0,10.6
17081,723112,61905,5.0,10.0
17083,169653,61684,3.0,16.7
17083,477648,19364,5.0,5.3
17083,482446,121771,2.0,33.1
17083,613343,34655,4.0,9.4
17083,960047,8907,6.0,2.4
17083,1001648,121895,1.0,33.1
17085,356239,45737,4.0,6.8
17085,430344,21864,7.0,3.3
17085,504713,34740,5.0,5.2
17085,552732,245324,1.0,36.5
17085,594938,233857,2.0,34.8
17085,642549,21940,6.0,3.3
17085,913838,67745,3.0,10.1
17087,233031,27290,3.0,17.6
17087,502849,74318,1.0,47.9
17087,635840,17468,4.0,11.3
17087,3316739,35959,2.0,23.2
17089,67311,46647,27.0,0.5
17089,75633,908651,3.0,10.5
17089,189745,79913,21.0,0.9
17089,266271,76729,23.0,0.9
17089,375034,176204,13.0,2.0
17089,426534,27913,34.0,0.3
17089,428547,588224,5.0,6.8
17089,451965,24753,35.0,0.3
17089,476810,223357,10.0,2.6
17089,480228,219440,11.0,2.5
17089,504713,365008,7.0,4.2
17089,527954,34464,31.0,0.4
17089,534345,35812,29.0,0.4
17089,608844,16247,36.0,0.2
17089,656733,161454,15.0,1.9
17089,713047,34765,30.0,0.4
17089,716833,5171,37.0,0.1
17089,723112,658729,4.0,7.6
17089,771878,36350,28.0,0.4
17089,817824,483892,6.0,5.6
17089,850036,342563,8.0,3.9
17089,852218,1336975,1.0,15.4
17089,887340,95211,20.0,1.1
17089,917742,197416,12.0,2.3
17089,936136,1206826,2.0,13.9
17089,963730,308080,9.0,3.5
17089,991135,76802,22.0,0.9
17089,1001639,29453,33.0,0.3
17089,1842065,170228,14.0,2.0
17089,2108348,145960,16.0,1.7
17089,2733263,69309,24.0,0.8
17089,2736291,30942,32.0,0.4
17089,2805535,95282,19.0,1.1
17089,2949710,48414,26.0,0.6
17089,3116519,145203,17.0,1.7
17089,3303298,57962,25.0,0.7
17089,3371309,127929,18.0,1.5
17091,41937,19156,13.0,1.0
17091,266271,10162,14.0,0.5
17091,300036,301172,1.0,16.0
17091,308836,72867,9.0,3.9
17091,412751,2375,17.0,0.1
17091,457547,258203,2.0,13.7
17091,460332,200468,4.0,10.7
17091,623445,56372,10.0,3.0
17091,640143,9209,15.0,0.5
17091,723112,2917,16.0,0.2
17091,760340,41397,12.0,2.2
17091,773247,51454,11.0,2.7
17091,817824,202731,3.0,10.8
17091,821036,151267,7.0,8.0
17091,850036,176995,6.0,9.4
17091,879336,142330,8.0,7.6
17091,899736,2192,18.0,0.1
17091,2718596,177953,5.0,9.5
17093,75633,113868,5.0,8.0
17093,129732,179902,3.0,12.6
17093,266271,20051,13.0,1.4
17093,312730,66864,9.0,4.7
17093,375034,45764,12.0,3.2
17093,412751,1484,17.0,0.1
17093,426534,69329,8.0,4.9
17093,457547,58700,10.0,4.1
17093,504713,6416,16.0,0.5
17093,527954,205227,2.0,14.4
17093,608844,9592,15.0,0.7
17093,723112,89642,7.0,6.3
17093,852218,159246,4.0,11.2
17093,856243,15493,14.0,1.1
17093,917742,46209,11.0,3.2
17093,936136,222979,1.0,15.7
17093,2140348,112880,6.0,7.9
17095,355737,16388,10.0,1.2
17095,371849,53487,8.0,3.8
17095,412751,1004,11.0,0.1
17095,451965,569467,1.0,40.4
17095,609832,107077,5.0,7.6
17095,709143,75519,7.0,5.4
17095,744238,228858,2.0,16.2
17095,749943,38616,9.0,2.7
17095,762447,114771,4.0,8.1
17095,916343,76839,6.0,5.5
17095,1007846,127829,3.0,9.1
17097,67311,197782,22.0,1.1
17097,75633,1227410,4.0,7.0
17097,129732,6014,39.0,0.0
17097,189745,367282,14.0,2.1
17097,210434,798865,7.0,4.6
17097,231242,391656,13.0,2.2
17097,231336,27854,34.0,0.2
17097,266271,226614,19.0,1.3
17097,312730,99539,31.0,0.6
17097,412751,2204,40.0,0.0
17097,451965,0,41.0,0.0
17097,454676,213760,20.0,1.2
17097,476810,318857,17.0,1.8
17097,480228,814437,6.0,4.7
17097,504713,332586,16.0,1.9
17097,545042,353373,15.0,2.0
17097,595430,549025,11.0,3.1
17097,640170,8686,38.0,0.0
17097,656733,129137,26.0,0.7
17097,723112,597134,10.0,3.4
17097,775773,212633,21.0,1.2
17097,804338,541118,12.0,3.1
17097,817824,796291,8.0,4.6
17097,841436,107285,29.0,0.6
17097,850036,238543,18.0,1.4
17097,852218,2954408,1.0,16.9
17097,917742,114969,28.0,0.7
17097,983457,27226,35.0,0.2
17097,1001639,39527,33.0,0.2
17097,1007846,1317246,3.0,7.5
17097,1362246,21749,37.0,0.1
17097,1842065,189485,23.0,1.1
17097,1917301,1899484,2.0,10.9
17097,2339535,173188,24.0,1.0
17097,2339795,984898,5.0,5.6
17097,2508751,721331,9.0,4.1
17097,2533119,159686,25.0,0.9
17097,2868259,128722,27.0,0.7
17097,2929392,43273,32.0,0.2
17097,2938198,103142,30.0,0.6
17097,3303298,25437,36.0,0.1
17099,104542,43741,16.0,1.7
17099,142179,126113,8.0,4.9
17099,180845,71330,13.0,2.8
17099,274641,7964,23.0,0.3
17099,305077,122657,9.0,4.7
17099,412751,718,24.0,0.0
17099,426534,84844,11.0,3.3
17099,457547,204063,4.0,7.9
17099,523648,26231,21.0,1.0
17099,534345,35406,18.0,1.4
17099,587677,319714,2.0,12.3
17099,656733,11426,22.0,0.4
17099,725077,153179,6.0,5.9
17099,770639,146848,7.0,5.7
17099,771878,181702,5.0,7.0
17099,773247,78132,12.0,3.0
17099,852133,49977,15.0,1.9
17099,856243,215950,3.0,8.3
17099,873679,37267,17.0,1.4
17099,875132,34203,19.0,1.3
17099,887340,468081,1.0,18.1
17099,936136,53723,14.0,2.1
17099,956134,85731,10.0,3.3
17099,1007846,33379,20.0,1.3
17101,208244,32234,4.0,11.0
17101,306337,66918,2.0,22.8
17101,326344,93575,1.0,31.8
17101,640246,11915,7.0,4.1
17101,693345,22731,6.0,7.7
17101,912578,30355,5.0,10.3
17101,2689128,36295,3.0,12.3
17103,274641,48128,4.0,6.4
17103,412751,504,14.0,0.1
17103,458049,38979,5.0,5.2
17103,504713,29713,8.0,4.0
17103,656032,150462,2.0,20.1
17103,678043,26216,11.0,3.5
17103,723112,36984,7.0,4.9
17103,741639,27060,10.0,3.6
17103,771878,10220,13.0,1.4
17103,773247,194836,1.0,26.0
17103,861742,18323,12.0,2.4
17103,867070,100129,3.0,13.4
17103,875048,37460,6.0,5.0
17103,2797162,29422,9.0,3.9
17105,233031,56580,5.0,4.8
17105,412751,622,15.0,0.1
17105,416245,47291,8.0,4.1
17105,424437,21486,13.0,1.8
17105,441135,24059,12.0,2.1
17105,457547,21345,14.0,1.8
17105,575647,32334,11.0,2.8
17105,666844,32541,10.0,2.8
17105,693345,108587,4.0,9.3
17105,825146,37778,9.0,3.2
17105,914330,114937,3.0,9.9
17105,930442,401250,1.0,34.4
17105,937339,158208,2.0,13.6
17105,979133,53415,7.0,4.6
17105,980438,56205,6.0,4.8
17107,233031,63153,2.0,10.5
17107,318639,15184,12.0,2.5
17107,353546,18744,10.0,3.1
17107,490535,234042,1.0,39.1
17107,588441,33005,6.0,5.5
17107,590248,62637,3.0,10.5
17107,672238,42168,4.0,7.0
17107,770545,18794,9.0,3.1
17107,799939,16799,11.0,2.8
17107,830645,34243,5.0,5.7
17107,860231,32727,7.0,5.5
17107,925037,27471,8.0,4.6
17109,156635,52363,7.0,7.1
17109,321330,54121,6.0,7.4
17109,344647,59160,5.0,8.1
17109,412751,1454,11.0,0.2
17109,426534,94969,3.0,12.9
17109,510938,129001,2.0,17.6
17109,749943,30527,9.0,4.2
17109,825146,199341,1.0,27.1
17109,944935,40071,8.0,5.5
17109,945343,13997,10.0,1.9
17109,953535,59408,4.0,8.1
17111,67311,130365,15.0,2.1
17111,75633,1099529,1.0,17.8
17111,231336,108966,19.0,1.8
17111,266271,68743,24.0,1.1
17111,285348,155608,11.0,2.5
17111,376273,36312,27.0,0.6
17111,412751,3262,30.0,0.1
17111,426534,54452,26.0,0.9
17111,446877,223590,8.0,3.6
17111,447070,12736,29.0,0.2
17111,476810,197135,10.0,3.2
17111,480228,154552,12.0,2.5
17111,504713,95410,22.0,1.5
17111,527954,254148,6.0,4.1
17111,585235,128561,16.0,2.1
17111,595430,60151,25.0,1.0
17111,696430,493421,4.0,8.0
17111,723112,212432,9.0,3.4
17111,800134,146401,13.0,2.4
17111,817824,140461,14.0,2.3
17111,852218,553450,3.0,8.9
17111,899370,102898,21.0,1.7
17111,917742,95363,23.0,1.5
17111,1007846,248566,7.0,4.0
17111,2598396,103465,20.0,1.7
17111,2624400,628144,2.0,10.1
17111,2869162,417404,5.0,6.7
17111,2929392,18950,28.0,0.3
17111,3303298,125016,17.0,2.0
17111,3602889,123658,18.0,2.0
17113,33839,33783,15.0,0.3
17113,233031,65127,9.0,0.5
17113,340742,45306,12.0,0.4
17113,412751,1532,26.0,0.0
17113,416245,361335,5.0,2.9
17113,416339,15384,20.0,0.1
17113,426534,578405,2.0,4.6
17113,441135,20665,17.0,0.2
17113,449935,634,27.0,0.0
17113,453839,92481,8.0,0.7
17113,504713,55170,11.0,0.4
17113,588441,20455,18.0,0.2
17113,601050,553250,3.0,4.4
17113,655530,14109,21.0,0.1
17113,672238,8500,23.0,0.1
17113,693345,64174,10.0,0.5
17113,762447,5714,25.0,0.0
17113,817824,380913,4.0,3.1
17113,825146,0,28.0,0.0
17113,846132,6128,24.0,0.0
17113,852218,193337,6.0,1.6
17113,887340,102869,7.0,0.8
17113,894946,34780,14.0,0.3
17113,899736,20364,19.0,0.2
17113,937339,25812,16.0,0.2
17113,979133,40279,13.0,0.3
17113,1222948,9470,22.0,0.1
17113,2590037,9703145,1.0,77.9
17115,233031,212933,4.0,11.6
17115,306739,29736,10.0,1.6
17115,412751,418,15.0,0.0
17115,416245,354116,2.0,19.3
17115,418436,15570,14.0,0.8
17115,443634,17874,12.0,1.0
17115,550635,473385,1.0,25.8
17115,590248,34476,9.0,1.9
17115,621441,17671,13.0,1.0
17115,663638,70896,7.0,3.9
17115,762447,28727,11.0,1.6
17115,784944,47783,8.0,2.6
17115,817824,150566,5.0,8.2
17115,899736,246025,3.0,13.4
17115,1222948,134075,6.0,7.3
17117,126740,193324,2.0,21.9
17117,169653,22823,10.0,2.6
17117,249546,38624,8.0,4.4
17117,295646,17594,12.0,2.0
17117,421445,45412,6.0,5.1
17117,439338,116194,3.0,13.2
17117,496845,24152,9.0,2.7
17117,504713,58929,5.0,6.7
17117,509642,41143,7.0,4.7
17117,613343,212716,1.0,24.1
17117,687474,19417,11.0,2.2
17117,767246,15711,13.0,1.8
17117,922344,3592,14.0,0.4
17117,1222948,73732,4.0,8.3
17119,35842,49244,18.0,1.1
17119,116871,469714,3.0,10.3
17119,126740,206786,7.0,4.5
17119,169653,54172,16.0,1.2
17119,219343,1100797,1.0,24.2
17119,233031,430252,5.0,9.5
17119,249546,8103,25.0,0.2
17119,362940,46474,19.0,1.0
17119,412751,1310,26.0,0.0
17119,480228,39678,21.0,0.9
17119,504713,466884,4.0,10.3
17119,601050,12448,24.0,0.3
17119,613343,51969,17.0,1.1
17119,658474,96923,11.0,2.1
17119,659341,68944,13.0,1.5
17119,682479,75904,12.0,1.7
17119,720746,68805,14.0,1.5
17119,762447,59502,15.0,1.3
17119,817824,32665,22.0,0.7
17119,823076,30248,23.0,0.7
17119,917742,110829,10.0,2.4
17119,936855,111594,9.0,2.5
17119,1001648,158498,8.0,3.5
17119,1459717,518292,2.0,11.4
17119,2146023,236300,6.0,5.2
17119,2769589,42566,20.0,0.9
17121,122546,42559,7.0,5.8
17121,137447,20642,13.0,2.8
17121,169653,40624,8.0,5.6
17121,233031,98715,3.0,13.5
17121,233442,43328,6.0,5.9
17121,375043,138434,1.0,19.0
17121,441078,102172,2.0,14.0
17121,480228,30487,12.0,4.2
17121,484141,32199,11.0,4.4
17121,489249,34092,10.0,4.7
17121,504713,48990,5.0,6.7
17121,773247,62182,4.0,8.5
17121,837541,35615,9.0,4.9
17123,302133,16315,7.0,5.4
17123,356145,23513,5.0,7.7
17123,423841,30524,4.0,10.0
17123,426534,19068,6.0,6.3
17123,824738,61656,2.0,20.3
17123,825146,58632,3.0,19.3
17123,941233,94356,1.0,31.0
17125,108746,62637,2.0,16.4
17125,170640,26968,4.0,7.1
17125,602543,21801,7.0,5.7
17125,825146,62051,3.0,16.3
17125,940731,156284,1.0,41.0
17125,958231,25931,5.0,6.8
17125,2949710,25508,6.0,6.7
17127,3971,17706,3.0,4.7
17127,298245,306295,1.0,81.3
17127,502849,52649,2.0,14.0
17129,602543,38259,3.0,15.1
17129,770545,4276,4.0,1.7
17129,924937,79455,2.0,31.3
17129,991041,131898,1.0,52.0
17131,230740,11306,7.0,3.5
17131,338945,61701,3.0,19.0
17131,653433,44060,4.0,13.6
17131,656779,4181,8.0,1.3
17131,709143,26237,6.0,8.1
17131,855741,64231,2.0,19.8
17131,890742,72189,1.0,22.2
17131,948036,40726,5.0,12.5
17133,145545,268355,1.0,34.5
17133,169653,89366,3.0,11.5
17133,233031,72748,4.0,9.3
17133,266244,118216,2.0,15.2
17133,504713,5397,11.0,0.7
17133,601050,39550,8.0,5.1
17133,773247,65447,5.0,8.4
17133,817824,16184,10.0,2.1
17133,917742,42542,6.0,5.5
17133,1006344,41083,7.0,5.3
17133,2769589,19397,9.0,2.5
17135,151546,61881,8.0,8.0
17135,285777,20352,11.0,2.6
17135,330248,68974,5.0,9.0
17135,370347,78438,4.0,10.2
17135,372444,80217,3.0,10.4
17135,421445,64750,6.0,8.4
17135,480228,19180,12.0,2.5
17135,496845,144000,1.0,18.7
17135,613343,41527,9.0,5.4
17135,659341,96675,2.0,12.6
17135,687474,23101,10.0,3.0
17135,1222948,7858,13.0,1.0
17135,2696180,62889,7.0,8.2
17137,35842,129795,3.0,14.9
17137,248240,59101,5.0,6.8
17137,368933,6716,13.0,0.8
17137,412751,936,14.0,0.1
17137,481944,158619,2.0,18.3
17137,504713,75620,4.0,8.7
17137,593333,22104,11.0,2.5
17137,613343,29676,9.0,3.4
17137,644440,34607,8.0,4.0
17137,687474,220460,1.0,25.4
17137,695947,7825,12.0,0.9
17137,817824,24857,10.0,2.9
17137,922344,42681,7.0,4.9
17137,1222948,55307,6.0,6.4
17139,330248,27052,5.0,7.5
17139,413730,21888,6.0,6.1
17139,443634,68006,3.0,18.9
17139,459644,58542,4.0,16.2
17139,659734,20348,7.0,5.6
17139,667832,94876,1.0,26.3
17139,762447,69965,2.0,19.4
17141,232847,59554,6.0,5.9
17141,325534,153235,3.0,15.1
17141,407645,239090,1.0,23.5
17141,568135,130566,4.0,12.8
17141,678043,186508,2.0,18.3
17141,773247,14935,11.0,1.5
17141,800134,49781,7.0,4.9
17141,817477,33774,9.0,3.3
17141,867070,42923,8.0,4.2
17141,887340,28002,10.0,2.8
17141,927134,78360,5.0,7.7
17143,150334,60209,13.0,2.0
17143,181347,211402,6.0,6.9
17143,233031,27913,20.0,0.9
17143,250047,66227,11.0,2.2
17143,315339,40882,17.0,1.3
17143,340742,25641,21.0,0.8
17143,356145,4577,25.0,0.2
17143,412751,1291,26.0,0.0
17143,416245,108473,9.0,3.6
17143,426534,62316,12.0,2.0
17143,601050,300014,3.0,9.8
17143,617538,31633,19.0,1.0
17143,656649,0,27.0,0.0
17143,662640,457370,2.0,15.0
17143,670748,58050,14.0,1.9
17143,744238,7688,23.0,0.3
17143,762447,106341,10.0,3.5
17143,817824,480659,1.0,15.8
17143,825146,228420,5.0,7.5
17143,851631,179369,8.0,5.9
17143,852218,233487,4.0,7.7
17143,899736,10463,22.0,0.3
17143,917742,205097,7.0,6.7
17143,921936,49747,16.0,1.6
17143,925037,53070,15.0,1.7
17143,953535,6790,24.0,0.2
17143,980438,33190,18.0,1.1
17145,233031,23715,5.0,8.1
17145,340443,63621,3.0,21.8
17145,478140,69473,2.0,23.8
17145,502849,54705,4.0,18.8
17145,823142,80148,1.0,27.5
17147,246237,20768,5.0,4.6
17147,340742,42562,4.0,9.5
17147,439730,57067,3.0,12.7
17147,762447,136939,2.0,30.5
17147,899642,191254,1.0,42.6
17149,152440,48818,4.0,10.9
17149,166849,45247,5.0,10.1
17149,371942,12098,8.0,2.7
17149,439338,48898,3.0,11.0
17149,477648,140407,1.0,31.5
17149,487142,24202,7.0,5.4
17149,613343,38762,6.0,8.7
17149,857941,81463,2.0,18.3
17149,1222948,6257,9.0,1.4
17151,360843,31195,1.0,100.0
17153,3971,11988,3.0,16.1
17153,226949,23043,2.0,31.0
17153,413347,37094,1.0,49.9
17153,630041,2241,4.0,3.0
17155,560830,47775,2.0,30.5
17155,565536,75018,1.0,47.8
17155,887340,34056,3.0,21.7
17157,129349,163354,1.0,21.8
17157,169653,98417,3.0,13.1
17157,231279,61193,6.0,8.2
17157,233031,27950,9.0,3.7
17157,246947,70804,5.0,9.4
17157,482370,40218,8.0,5.4
17157,621441,155330,2.0,20.7
17157,698546,50770,7.0,6.8
17157,771140,81416,4.0,10.9
17159,338646,131953,2.0,32.8
17159,412845,170312,1.0,42.3
17159,693345,42966,4.0,10.7
17159,853747,57226,3.0,14.2
17161,403937,59986,14.0,2.3
17161,412751,506,20.0,0.0
17161,451965,331839,2.0,12.5
17161,504713,91720,8.0,3.5
17161,583138,45383,15.0,1.7
17161,589439,40480,16.0,1.5
17161,656779,29398,17.0,1.1
17161,704447,25622,18.0,1.0
17161,747846,60058,13.0,2.3
17161,852218,66690,11.0,2.5
17161,855741,60488,12.0,2.3
17161,890742,632380,1.0,23.9
17161,934646,68963,10.0,2.6
17161,955548,100815,7.0,3.8
17161,1007846,257896,4.0,9.7
17161,2085177,16168,19.0,0.6
17161,2142155,86917,9.0,3.3
17161,2733263,184843,6.0,7.0
17161,2949710,291457,3.0,11.0
17161,3162767,196635,5.0,7.4
17163,75633,64539,16.0,1.6
17163,145545,46604,19.0,1.2
17163,169653,209317,7.0,5.3
17163,219343,251025,4.0,6.4
17163,233031,803084,1.0,20.5
17163,248240,51435,18.0,1.3
17163,327949,188670,8.0,4.8
17163,375043,12280,26.0,0.3
17163,410748,240122,5.0,6.1
17163,412751,655,29.0,0.0
17163,457547,14940,24.0,0.4
17163,480228,176734,11.0,4.5
17163,487843,71082,15.0,1.8
17163,504713,186456,9.0,4.8
17163,506249,88865,13.0,2.3
17163,513546,9683,27.0,0.2
17163,601050,229710,6.0,5.9
17163,771140,13274,25.0,0.3
17163,772745,42233,20.0,1.1
17163,773247,38881,21.0,1.0
17163,817824,31160,22.0,0.8
17163,917742,437674,2.0,11.2
17163,936855,63005,17.0,1.6
17163,966272,87716,14.0,2.2
17163,1225033,178270,10.0,4.5
17163,1459717,7472,28.0,0.2
17163,2007991,262594,3.0,6.7
17163,2769589,20524,23.0,0.5
17163,3374403,94526,12.0,2.4
17165,208244,84030,5.0,13.4
17165,375043,101009,4.0,16.1
17165,382649,78579,6.0,12.5
17165,412751,958,7.0,0.2
17165,502849,103973,2.0,16.6
17165,635840,156193,1.0,24.9
17165,856346,101407,3.0,16.2
17167,218878,138782,12.0,2.8
17167,233031,60155,18.0,1.2
17167,248240,511083,3.0,10.4
17167,258445,444770,5.0,9.1
17167,344647,36593,19.0,0.7
17167,365848,102123,15.0,2.1
17167,412751,1624,25.0,0.0
17167,421445,15348,22.0,0.3
17167,439338,521828,2.0,10.6
17167,496845,64908,17.0,1.3
17167,504713,324598,7.0,6.6
17167,529958,242125,8.0,4.9
17167,550635,34206,20.0,0.7
17167,588441,162322,11.0,3.3
17167,590248,226804,9.0,4.6
17167,679648,68217,16.0,1.4
17167,817824,381385,6.0,7.8
17167,837448,103948,14.0,2.1
17167,852218,611929,1.0,12.5
17167,920733,7391,24.0,0.2
17167,922344,12877,23.0,0.3
17167,924937,34097,21.0,0.7
17167,925037,506831,4.0,10.3
17167,1001648,164179,10.0,3.3
17167,1222948,133500,13.0,2.7
17169,49148,81797,1.0,53.6
17169,344647,23245,3.0,15.2
17169,920733,13508,4.0,8.8
17169,945343,34110,2.0,22.3
17171,368933,27416,2.0,24.5
17171,439338,20834,4.0,18.6
17171,477648,21892,3.0,19.5
17171,695947,41861,1.0,37.4
17173,102539,42132,4.0,9.2
17173,134848,18919,7.0,4.1
17173,235446,198143,1.0,43.2
17173,324975,14308,8.0,3.1
17173,330248,34908,5.0,7.6
17173,399973,50224,3.0,11.0
17173,408147,34090,6.0,7.4
17173,416245,63637,2.0,13.9
17173,922344,2000,9.0,0.4
17175,250047,89457,2.0,37.8
17175,535940,100716,1.0,42.6
17175,823133,22048,4.0,9.3
17175,851631,24213,3.0,10.2
17177,45038,113405,5.0,9.1
17177,356239,147600,3.0,11.8
17177,412751,901,14.0,0.1
17177,430344,100101,6.0,8.0
17177,478533,71642,9.0,5.7
17177,504713,152813,2.0,12.2
17177,556936,70307,10.0,5.6
17177,607333,134848,4.0,10.8
17177,723112,68702,11.0,5.5
17177,773247,16448,13.0,1.3
17177,817477,85223,7.0,6.8
17177,923949,36490,12.0,2.9
17177,950936,76683,8.0,6.1
17177,2791517,173382,1.0,13.9
17179,181347,17242,15.0,0.7
17179,233031,54686,9.0,2.2
17179,353546,83964,6.0,3.4
17179,412751,2092,17.0,0.1
17179,416339,49100,10.0,2.0
17179,426534,248501,2.0,10.1
17179,441078,20614,13.0,0.8
17179,480246,47264,11.0,1.9
17179,601050,42026,12.0,1.7
17179,656649,234241,3.0,9.5
17179,662640,76020,7.0,3.1
17179,817824,128188,4.0,5.2
17179,825146,1271905,1.0,51.8
17179,864341,18361,14.0,0.7
17179,894946,99080,5.0,4.0
17179,917742,55827,8.0,2.3
17179,940731,8280,16.0,0.3
17181,253440,11170,5.0,3.5
17181,504713,19697,3.0,6.1
17181,630041,19127,4.0,6.0
17181,691743,57472,2.0,17.9
17181,855844,203458,1.0,63.3
17181,856346,10477,6.0,3.3
17183,37949,32321,11.0,3.0
17183,208244,163206,3.0,15.2
17183,238045,14548,15.0,1.4
17183,307932,40146,8.0,3.7
17183,340742,42757,6.0,4.0
17183,403870,175918,2.0,16.3
17183,412751,931,16.0,0.1
17183,546647,79650,5.0,7.4
17183,613334,38385,9.0,3.6
17183,623445,41750,7.0,3.9
17183,627377,25532,12.0,2.4
17183,638346,37360,10.0,3.5
17183,667346,21611,14.0,2.0
17183,693345,184078,1.0,17.1
