NAME,DEPDOM,FED_RSSD,FEDCHRTR
GrandSouth Bank,"319,879",2728661,0
"Landmark Bank, National Association","190,198",2721765,1
North American Banking Company,"289,436",2631846,0
"Premier Bank, Inc.","619,760",2692753,0
SOUTHERN  BANK OF TENNESSEE,"126,076",2793593,0
Premier Bank,"178,451",2687133,0
Community Bank of Oelwein,"88,192",2702764,0
"Bankers' Bank, Northeast","102,294",2722173,0
New Republic Savings Bank,"44,825",2754222,1
The Bank of Holland,"577,558",2721103,0
"First Security Trust Bank, Inc.","73,045",2817323,0
Reliance Bank,"110,453",2753588,0
Florida Citizens Bank,"234,953",2733348,0
Bay Bank,"58,825",2817677,0
"Connecticut Community Bank, National Association","460,068",2756909,1
Affiliated Bank,"353,755",965789,1
First Community Bank of Eastern Arkansas,"115,555",2716828,0
Parke Bank,"611,658",2764212,0
"New Peoples Bank, Inc.","629,221",2736451,0
Bank of Jones County,"201,639",2731876,0
First Citrus Bank,"172,584",2765602,0
Preferred Bank,"41,944",2811086,0
Bank of the Carolinas,"366,131",2750699,0
Pinnacle Bank,"143,466",2847142,0
First National Bank of Hereford,"122,299",2759629,1
Alliance Bank,"79,860",2694944,0
"The Little Bank, Incorporated","261,577",2744782,0
Legends Bank,"309,948",2745426,0
Magna Bank,"379,033",2721176,0
Commerce National Bank,"76,949",2746245,1
Pacific Mercantile Bank,"709,460",2717012,0
The Jacksonville Bank,"442,251",2737775,0
Hopewell Valley Community Bank,"399,938",2773867,0
Community Shores Bank,"164,247",2735324,0
Monarch Bank,"886,209",2718345,0
Cornerstone Community Bank,"202,112",2791076,0
"South Padre Bank, National Association","38,416",2783772,1
Harvest Community Bank,"170,055",2873860,0
Northpointe Bank,"263,377",2737980,0
"American Bank and Trust Company, National Association","319,437",2733263,1
Clarkston State Bank,"114,106",2735173,0
First Capital Bank,"51,112",2849463,1
Banco Popular North America,"6,041,595",2736291,0
Banco Popular de Puerto Rico,"20,226,000",940311,0
First Central Savings Bank,"458,337",2797359,0
Peoples Savings Bank,"142,289",2732565,0
The Arlington Bank,"215,774",2781152,0
Synergy Bank,"381,585",2748502,0
Red River Bank,"1,177,679",2743244,0
Landmark Community Bank,"408,896",2758024,0
Northern Star Bank,"22,643",2729604,0
University Bank,"87,839",2726416,0
Frontenac Bank,"231,449",2724757,0
The Business Bank,"215,749",2747242,0
First Central Bank McCook,"77,151",2726050,0
First Home Bank,"63,828",2771694,0
First Intercontinental Bank,"248,282",2877840,0
Coastal Commerce Bank,"356,479",2760102,0
Vantagesouth Bank,"1,628,015",2756785,0
"Green Bank, National Association","1,484,341",2719427,1
Intervest National Bank,"1,331,917",2764258,1
Columbia Community Bank,"237,945",2802664,0
National Bank of Kansas City,"311,622",2747587,1
"Lone Star Capital Bank, National Association","204,499",2788656,1
Commerce Community Bank,"17,622",2807173,0
Community First Bank,"259,007",2775179,0
"Citizens First Bank, Inc.","338,028",2751007,0
CornerstoneBank,"276,203",2992501,1
"FirstCapital Bank of Texas, National Association","720,405",2746263,1
AB&T NATIONAL BANK,"112,861",2775151,1
Freedom Financial Bank,"134,544",2735137,0
American Community Bank,"153,604",2871558,0
Centrix Bank & Trust,"732,730",2816474,0
Community Bank of the South,"325,013",2837200,0
Tower Bank & Trust Company,"590,563",2744063,0
Sunset Bank & Savings,"113,208",2756767,0
TransCapital Bank,"171,356",2835756,0
Heartland National Bank,"264,045",2800491,1
Madison County Community Bank,"93,339",2805928,0
"N.J.M. Bank, FSB","483,830",2846761,1
First Guaranty Bank,"46,315",2769972,0
The Settlers Bank,"92,788",2747279,0
Bay Cities Bank,"415,998",2805441,0
First Personal Bank,"153,126",2761967,0
"South County Bank, National Association","139,486",2854494,1
The Philadelphia Trust Company,"3,925",2796277,0
Heritage Community Bank,"86,004",2818731,0
Stonebridge Bank,"161,652",2754389,0
Petit Jean State Bank,"136,739",2769570,0
Gulfstream Business Bank,"473,282",2814210,0
Southern Heritage Bank,"204,526",2798897,0
Community Bank of Memphis,"35,542",2724766,0
Towne Bank,"3,492,177",2797724,0
"Millennium Bank, National Association","127,509",2767763,1
Paragon Commercial Bank,"753,918",2806626,0
Buckeye Community Bank,"131,323",2836306,0
Idaho Trust  Bank,"57,289",2753917,0
Southeast National Bank,"117,202",955548,1
Village Bank,"402,091",2760232,0
Small Town Bank,"183,465",2804864,0
Franklin Security Bank,"168,251",2850740,0
"Auto Club Trust, FSB","20,497",2860459,1
CenterBank,"96,517",2887399,0
"Community Bank of Wichita, Inc.","58,734",2775692,0
Reliance Bank,"832,650",2769589,0
Sauk Valley Bank & Trust Company,"252,160",2797162,0
"Cherokee Bank, National Association","150,198",2806091,1
Community Trust & Banking Company,"116,769",2820604,0
Seattle Bank,"196,875",2838207,0
BMW Bank of North America,"6,263,551",2850722,0
New Millennium Bank,"158,822",2833882,0
"M.Y. SAFRA BANK, FSB","132,940",2916534,1
Hometown National Bank,"18,729",2911986,1
Farm Bureau Bank FSB,"534,622",2819167,1
The Murray Bank,"216,741",2819242,1
TrustAtlantic Bank,"353,970",2913551,0
Capital Bank and Trust Company,500,2921659,1
Community First Bank & Trust,"410,269",2810007,0
State Bank,"169,653",2791517,0
Community Bank of San Joaquin,"105,147",2785637,0
Boundary Waters Bank,"103,169",2749059,0
Alliance National Bank,"132,027",2855071,1
Cornerstone National Bank,"125,823",2834179,1
First American International Bank,"417,507",2857794,0
Winfield Community Bank,"60,539",2843706,0
Access National Bank,"680,392",2859903,1
The Peoples' Bank of Arlington Heights,"94,061",2813491,0
FirstAtlantic Bank,"328,184",3619739,1
"Fidelity Personal Trust Company, FSB",500,2914268,1
Bank of the James,"395,901",2787770,0
Bank of Quincy,"97,233",2817837,0
Community Bank of the South,"111,507",2860039,0
Old Missouri Bank,"135,755",2785646,0
First Reliance Bank,"299,680",2839790,0
FLAGLER BANK,"137,158",2845755,0
Wyoming Community Bank,"108,692",2806840,0
Freedom Bank,"295,738",2858492,0
American Heartland Bank and Trust,"94,577",2805535,0
Southern Illinois Bank,"88,226",2847085,0
Evergreen Bank Group,"457,861",2834759,0
Hilltop Community Bank,"139,459",2879992,0
Century Bank of Georgia,"133,390",2921211,0
"John Deere Financial, f.s.b.","885,173",2992547,1
South Carolina Community Bank,"65,641",2794732,0
First Alliance Bank,"100,192",2848756,0
Gwinnett Community Bank,"396,030",2853358,0
Union Community Bank,"428,797",2939663,0
Community Bank & Trust,"169,165",2851185,0
The Bank of Georgia,"303,786",2885171,0
Republic Bank,"435,838",2854113,0
Twin City Bank,"39,751",2905761,0
AIG Federal Savings Bank,"533,467",2909330,1
"River  Community  Bank,  National Association","85,281",2856685,1
Freedom Bank of Southern Missouri,"176,472",2835103,0
"Capital Bank, National Association","363,231",2808602,1
Benefit Bank,"156,119",2859538,1
Cornerstone Bank,"106,643",2895835,0
Cornerstone Bank,"226,669",2850768,0
The Lawrence Bank,"58,365",2815879,0
Southern First Bank,"609,645",2849801,0
The Citizens National Bank of Southwestern Ohio,"90,969",2837077,1
Old Mission Bank,"93,643",2839053,0
Florida Business Bank,"96,140",2896216,0
United Commerce Bank,"106,478",2876311,0
CBC NATIONAL BANK,"306,618",2855914,1
First CornerStone Bank,"129,591",2897754,0
Alamerica Bank,"27,094",2877484,0
Great Northern Bank,"65,904",2830537,0
Commercial State Bank,"89,903",2823230,0
Bank of Terrell,"126,479",2823221,0
"Capital  Bank, SSB","161,476",2848493,0
Utah Community Bank,"25,752",2880019,0
The Bank of Northern Michigan,"314,314",2843724,0
Citizens Community Bank,"136,934",2847432,0
"American Express Bank,  FSB.","27,577,029",2966306,1
California First National Bank,"350,694",2907439,1
Oak Bank,"203,024",2857600,0
"Town Square Bank, Inc.","126,551",2869667,0
The National Bank of Georgia,"256,204",2872340,1
Republic Bank,"90,060",2947800,1
Hantz Bank,"113,967",2855307,0
ONB Bank and Trust Company,"473,301",2826316,0
Traverse City State Bank,"181,928",2846444,0
"Armed Forces Bank of California, National Association","12,487",2845205,1
South Sound Bank,"143,696",2872845,0
Five Star Bank,"518,566",2867337,0
Bank of Oak Ridge,"316,344",2903123,0
"Chino Commercial Bank, N.A.","101,951",2925620,1
Peoples Bank,"172,752",2886178,0
Community Bank Corporation,"123,334",2855156,0
Friends Bank,"97,409",2911856,0
Alpine Capital Bank,"200,031",2889227,0
BankTrust Financial,"106,739",2881593,0
Rumson-Fair Haven Bank and Trust Company,"186,073",2925723,0
"Premier Bank & Trust, National Association","169,242",2873075,1
SEI Private Trust Company,500,2973386,1
United Trust Bank,"36,560",2949970,1
The MassMutual Trust Company,"50,500",2881445,1
BankVista,"91,452",2849285,0
Yampa Valley Bank,"168,192",2806635,0
1st United Bank,"1,414,362",2860440,0
American Community Bank,"412,831",2869162,0
TriStar Bank,"187,440",2871099,0
Branson Bank,"142,065",2861317,0
The Leaders Bank,"324,204",2855978,0
Two River Community Bank,"627,188",2888789,0
United National Bank,"139,570",2914727,1
SUNRISE BANK OF ALBUQUERQUE,"40,874",2855884,0
OptimumBank,"98,918",2953418,0
Baytree National Bank & Trust Company,"125,664",2868259,1
Frontier Savings Bank,"28,767",2856939,0
Bank of Brookhaven,"117,013",2877831,0
Four Corners Community Bank,"167,671",2855866,0
"Citizens Bank of Cumberland County, Inc.","56,183",2921622,0
The Bancorp Bank,"3,641,524",2858960,0
First Business Bank-Milwaukee,"204,876",2882125,0
Simplicity Bank,"645,320",109686,1
"Century Bank of Kentucky, Inc.","88,582",2920287,0
The Bank of Commerce,"180,676",2938143,0
"Hometown Bank of Corbin, Inc.","111,234",2897633,0
1st Colonial Community Bank,"285,853",2920773,0
New Century Bank,"459,912",2913887,0
"TomatoBank, National Association","338,675",2943389,1
LAFAYETTE COMMUNITY BANK,"135,133",2911128,0
Citizens First Bank,"143,437",2882983,0
MARINERS BANK,"232,630",3010000,0
Crown Bank,"176,699",2860271,0
Western Heritage Bank,"57,903",2883971,0
Proficio Bank,"143,240",2908575,0
Quaint Oak Bank,"103,864",815277,0
"Banc of California, N.A.","2,374,898",200378,1
Davidson Trust Co.,500,644954,1
Community Bank of Pickens County,"305,547",2943615,0
Cheaha Bank,"158,451",2915126,0
The Federal Savings Bank,"131,480",2806877,1
North State Bank,"604,141",2915461,0
InsBank,"151,836",2877345,0
Community Pride Bank,"86,345",2900092,0
"FSGBANK, National Association","911,445",2920737,1
First Carolina Bank,"66,140",2963266,0
First Electronic Bank,899,2947556,0
BCB Community Bank,"968,051",2954059,0
Bank of Franklin County,"193,120",2913702,0
Minnwest Bank Sioux Falls,"97,483",2910194,0
Bofi Federal Bank,"2,208,278",2917317,1
"Canyon Community Bank, National Association","71,070",2919423,1
Kilgore National Bank,"80,557",2958048,1
Century Bank of Florida,"54,033",2939001,0
Foundation Bank,"326,971",2941509,0
"American Bank & Trust Company, Inc.","231,546",2919898,0
First Community Bank of Crawford County,"60,533",2907493,0
CIT Bank,"11,784,376",2950677,0
Pinnacle Bank,"4,350,610",2925666,0
Community First National Bank,"151,181",2907019,1
NEW FRONTIER BANK,"97,104",2917184,0
Apollo Bank,"220,283",3057818,0
Country  Trust Bank,635,449935,1
PEOPLES BANK OF BEDFORD COUNTY,"87,015",2967796,0
Atlantic Coast Bank,"477,992",543570,1
Heritage Bank of the South,"1,058,601",764982,0
"Allied First Bank,sb","107,793",2140348,0
Mission Oaks National Bank,"90,171",2961703,1
The Bank of Clovis,"143,078",2948423,0
American Heritage Bank,"61,748",2960555,0
Carolina Trust Bank,"232,978",2966614,0
HBank Texas,"106,444",2948450,0
Bank of Alpena,"66,704",2936840,0
Champion Bank,"56,421",2901558,0
Willamette Valley Bank,"102,463",2954497,0
Oxford University Bank,"95,733",2938769,0
Indiana Community Bank,"86,298",2929075,0
Nicolet National Bank,"968,657",2941068,1
Covenant Bank,"182,165",2950604,0
"Bank of Southern California, N.A.","164,686",3076453,1
Signature Bank,"16,049,563",2942690,0
Enterprise National Bank N.J.,"112,005",3133011,1
Celtic Bank,"218,211",2998576,0
Park Cities Bank,"396,263",2955458,0
PEOPLES BANK,"93,447",2939391,0
Premier Service Bank,"114,780",3049514,0
Cornerstone National Bank & Trust Company,"390,982",2929392,1
Pacific Commerce Bank,"137,995",3143805,0
FIRST COMMERCIAL BANK,"217,472",2948058,0
Georgia Banking Company,"179,007",3016347,0
Advantage Bank,"244,639",2927615,0
Community Bank of Santa Maria,"168,149",2997216,0
bankcda,"82,882",3010363,0
"Westfield Bank, FSB","655,477",2986407,1
World's Foremost Bank,"1,155,899",2931603,0
Northbrook Bank and Trust Company,"1,380,523",2938198,0
Plus International Bank,"77,373",3049729,0
"Bridge Bank, National Association","1,303,765",3025406,1
Cumberland Bank and Trust,"142,929",2997926,0
Traditions First Bank,"97,642",2963864,0
Northwestern Mutual Wealth Management,"50,500",3017081,1
Sound Banking Company,"100,233",3047659,0
Northstar Bank,"236,738",2958972,0
Premier Valley Bank,"493,303",3028902,0
Mission Valley Bank,"230,181",3039636,0
"Bank of Brenham, National Association","89,725",3042234,1
"Schaumburg Bank & Trust Company, National Association","616,736",2970657,1
Everence Trust Company,500,3029253,1
Landmark Community Bank,"222,855",2963547,0
"American Founders Bank, Inc.","258,629",3025134,0
United Bank of El Paso del Norte,"155,254",2942823,0
Uniti Bank,"136,759",3076284,0
"First Century Bank, National Association","75,651",2997748,1
First Community Bank of Central Alabama,"275,253",3034257,0
Chelten Hills Savings Bank,"32,272",821278,0
Guardian Bank,"201,531",2989006,0
Community Federal Savings Bank,"76,946",3040418,1
Beach Community Bank,"503,035",3022076,0
"Eastside  Commercial  Bank, National Association","39,540",3105308,1
"Leader Bank, National Association","412,386",3109146,1
CresCom Bank,"716,777",3013823,0
Mission Bank,"77,979",2963275,0
Community Bank of Missouri,"39,360",3005097,0
American State Bank & Trust Company,"239,605",2957014,0
"Greater Hudson Bank, National Association","254,993",3086256,1
"National Advisors Trust Company, FSB",500,2809373,1
Main Street Bank Corp.,"246,514",3034695,0
United Legacy Bank,"183,970",3048861,0
Washington Business Bank,"48,735",3102893,0
American Patriot Bank,"72,855",3010318,0
Commerce West Bank,"297,735",3052813,0
The Freedom Bank of Virginia,"243,551",3019982,0
Live Oak State Bank,"106,421",3035759,0
Union Federal Savings Bank,"169,564",3048937,1
Gogebic Range Bank,"57,045",3025929,0
BNC National Bank,"711,943",2358769,1
Barclays Bank Delaware,"11,387,979",2980209,0
Neighborhood National Bank,"42,500",3037874,1
Intercontinental Bank,"143,647",3122828,0
Pascack Community Bank,"335,033",3090338,0
Embassy Bank for the Lehigh Valley,"559,163",3068579,0
Douglas National Bank,"123,002",3049635,1
PCSB Commercial Bank,"31,648",3121081,0
Regal Financial Bank,"90,422",3109584,0
Seaway Community Bank,"168,675",3048982,0
Cedar Rapids Bank and Trust Company,"461,093",3029589,0
Venture Bank,"362,388",3049699,0
Cornerstone Bank,"107,162",3027763,0
First Chatham Bank,"355,631",3075474,0
Freedom National Bank,"82,326",3051432,1
Frederick County Bank,"272,333",3058329,0
"Franklin Community Bank, National Association","149,043",3125137,1
"Harrington Bank, FSB","198,840",3042560,1
Affinity Bank,"235,667",3118447,0
Citizens Community Federal,"447,937",962890,1
"Signature Bank, National Association","534,353",3076604,1
First Commerce Bank,"40,931",3041358,0
"Grand Bank, National Association","186,096",3093964,1
Gateway Community Bank,"77,756",3145162,0
Bank of Las Vegas,"212,438",2856032,0
Victory Community Bank,"120,770",3153345,1
Commerce Bank of Arizona,"193,600",3131400,0
FlatIrons Bank,"96,177",3022610,0
Citizens Bank of Pennsylvania,"26,846,082",3041974,0
"Independence Bank, National Association","197,524",3112070,1
EnerBank USA,"575,668",3121072,0
AMG National Trust Bank,"177,872",3015939,1
1st Bank Yuma,"164,899",3048487,0
Community Bank of Broward,"405,756",3082052,0
"United Community Bank of West Kentucky, Inc.","166,905",3070545,0
City Bank New Mexico,"107,289",3058619,0
Stifel Bank and Trust,"4,230,836",3076248,0
Town & Country Bank,"100,188",3067929,0
Citizens National Bank,"49,936",3085240,1
Farmers Bank,"196,366",3020447,0
Drake Bank,"64,567",3090833,0
Orange County Business Bank,"151,919",3157183,0
Provident Municipal Bank,"757,066",3108907,0
SouthEast Bank,"440,133",3110197,0
The Business Bank of Saint Louis,"444,243",3076220,0
American Eagle Bank,"148,591",3116519,0
Cheyenne State Bank,"29,483",3032833,0
MWABank,"197,041",3162767,1
BANKWELL BANK,"557,625",3109043,0
U. S. Century Bank,"856,690",3146150,0
Oregon Coast Bank,"164,811",3125557,0
York Traditions Bank,"236,549",3145797,0
Grand Bank,"415,648",3117431,0
Independence Bank,"47,578",3180136,0
"Floridian Community Bank, Inc.","238,976",3176812,0
United Bank & Trust National Association,"88,308",3103591,1
Community National Bank,"75,802",3121308,1
Bank of Lincoln County,"113,345",3128923,0
Summit Community Bank,"126,180",3134250,0
"Optum Bank, Inc.","2,095,155",3202702,0
Horizon Community Bank,"151,532",3154780,0
The Guernsey Bank,"102,267",476070,0
Worthington National Bank,"154,924",3150205,1
"FORCHT BANK, NATIONAL ASSOCIATION","734,444",3141726,1
Patriot Bank,"237,568",3120646,0
Commercial Bank of California,"150,017",3189063,0
